id,code_pddikti,name,abbreviaton,country,bentuk_pendidikan,korwil_scope,lldikti_scope,website,alamat,description,sinta_score_v2_overall,sinta_score_v2_3year,sinta_score_v2_productivity_overall,sinta_score_v2_productivity_3year,sinta_score_v3_overall,sinta_score_v3_3year,sinta_score_v3_productivity_overall,sinta_score_v3_productivity_3year,province.id,province.code,province.name,city.id,city.code,city.name,pddikti_province.id,pddikti_province.name,pddikti_city.id,pddikti_city.name
1643,043282,STIKES Widya Dharma Husada Tangerang,STIKes WDH,ID,Sekolah Tinggi,4,4,stikeswdh.ac.id,"Jl. Surya Kencana No. 1 Pamulang, Tangerang Selatan",,4372,3754,39.39,33.82,99167.6985,69688.3165,627.64,441.07,16,36,BANTEN,270,36.71,KOTA TANGERANG,280000,Prov. Banten,286303,Kec. Pamulang
851,021019,Universitas Bina Darma,UBD,ID,Universitas,2,2,www.binadarma.ac.id,Jalan Jenderal Ahmad Yani No.12 Plaju,"Kampus Universitas Bina Darma terletak di Jalan Jend. A.Yani No. 3 Seberang Ulu Kota Palembang Wikipedia  Alamat: Jl. Jenderal Ahmad Yani No.3, 9 Ulu, Seberang Ulu I, Kota Palembang, Sumatera Selatan 30264  Telepon: (0711) 515679",26970,12462,142.7,65.94,98875.2725,44216.7595,514.98,230.3,6,16,SUMATERA SELATAN,112,16.71,KOTA PALEMBANG,110000,Prov. Sumatera Selatan,116010,Kec. Plaju
1426,041038,Universitas Kuningan,UNIKU,ID,Universitas,4,4,www.uniku.ac.id,Jalan Cut Nyak Dhien 36-A,,12762,8426,78.78,52.01,98684.276,49610.611,548.25,275.61,12,32,JAWA BARAT,168,32.08,KAB. KUNINGAN,020000,Prov. Jawa Barat,021500,Kab. Kuningan
2373,081010,Universitas Muhammadiyah Mataram,UMMAT,ID,Universitas,8,8,http://www.ummat.ac.id/,Jalan KH Ahmad Dahlan No 1 Pagesangan,,22361,14900,71.9,47.91,97853.551,55161.546,327.27,184.49,18,52,NUSA TENGGARA BARAT,291,52.71,KOTA MATARAM,230000,Prov. Nusa Tenggara Barat,236002,Kec. Mataram
1418,041030,Universitas Suryakancana,UNSUR,ID,Universitas,4,4,www.unsur.ac.id,Jalan Pasir Gede Raya Cianjur,"Selamat datang di website Universitas Suryakancana (UNSUR) Cianjur. Inilah media komunikasi kami untuk masyarakat umum. Universitas Suryakancana Cianjur berdiri sebagai hasil penggabungan dua sekolah tinggi, sampai sekarang telah mempunyai, lima fakultas, program studi dan dua Program Pascasarjana. diantaranya telah diakreditasi oleh Badan Akreditasi Nasional PerguruanTinggi (BAN-PT). Universitas Suryakancana mempunyai komitmen untuk mempersiapkan mahasiswa menghadapi tantangan kerja/bisnis di kemudian hari di era milenium baru, yang pasti berbeda dengan kondisi-kondisi sebelumnya. Kerja keras civitas akademika Univeristas Suryakancana diarahkan untuk mencapai VISI-nya yaitu Unggul dalam Ilmu Pengetahuan dan Teknologi, lulusannya beriman dan bertakwa kepada Tuhan Yang Maha Esa serta membawa kesejahteraan bagi masyarakat.    Pencapaian misi tersebut tidak lain melalui pelaksanaan MISI, yaitu Membangun UniversitasSuryakancana Cianjur dengan kebenaran akademik dalam rangka menghasilkan lulusan yang bermutu. Menjadikan Universitas Suryakancana Cianjur sebagai universitas yang berkualitas baik di tingkat regional, nasional, maupun global dengan tetap memiliki jati diri yang khas sebagai bagian dari masyarakat Cianjur. Hadirnya website ini diharapkan dapat menjadi sumber informasi dan media komunikasi antara kampus dengan para pemangku kepentingan yang meliputi masyarakat akademik dan masyarakat umum. Komunikasi yang terjalin dapat menjaring umpan balik guna membantu mencapai visi dan misi Universitas Suryakancana. Karena itu, lulusan diharapkan mampu berkontribusi positif baik terhadap cita-cita masyarakat keilmuan, masyarakat keprofesian, maupun masyarakat umum. Website ini diharapkan juga menjadi salah satu mekanisme penerapan akuntabilitas perguruan tinggi. Mudah-mudahan kepercayaan yang diberikan para orang tua, masyarakat dan lapangan kerja akan bermuara pada pencapaian sasaran bersama, yaitu manusia Indonesia yang berkualitas.    Diakhir sambutan ini, saya mengajak segenap sumberdaya manusia yang mengabdi di universitas tercinta ini, untuk memperteguh semangat pengabdian kita dengan bekerja dan berkarya secara profesional. Berbagai perbaikan masih akan terus diupayakan demi peningkatan kualitas Universitas Suryakancana di masa yang akan datang. Atas nama pimpinan dan seluruhcivitas akademika Universitas Suryakancana Cianjur, saya mengucapkan terima kasih kepada semua pihak atas dukungan, partisipasi dan kerja sama bagi kemajuan dan kesuksesan Universitas Suryakancana Cianjur.",10979,7609,79.56,55.14,97782.86,43265.507,669.75,296.34,12,32,JAWA BARAT,163,32.03,KAB. CIANJUR,020000,Prov. Jawa Barat,020700,Kab. Cianjur
59,061029,Universitas Stikubank,UNISBANK,ID,Universitas,6,6,www.unisbank.ac.id,Jalan Tri Lomba Juang No 1,,17287,9384,129.01,70.03,97781.7355,45458.4135,842.95,391.88,13,33,JAWA TENGAH,220,33.74,KOTA SEMARANG,030000,Prov. Jawa Tengah,036300,Kota Semarang
530,002005,Institut Seni Indonesia Yogyakarta,ISI Yogyakarta,ID,Institut,,,www.isi.ac.id,"Jalan Parangtritis Km 6,5 Sewon, Bantul","Institut Seni Indonesia Yogyakarta (ISI Yogyakarta) merupakan institut seni penggabungan dari STSRI (Sekolah Tinggi Seni Rupa Indonesia ASRI), Akademi Musik Indonesia (AMI), dan Akademi Seni Tari Indonesia (ASTI)",7909,4587,25.03,14.52,96347.9905,36208.6195,285.05,107.13,14,34,DAERAH ISTIMEWA YOGYAKARTA,224,34.02,KAB. BANTUL,040000,Prov. D.I. Yogyakarta,040100,Kab. Bantul
4401,385005,Politeknik Pariwisata Bali,Poltekpar Bali,ID,Politeknik,8,,https://ppb.ac.id,,,2856,1634,,,94760.5455,66412.5265,831.23,582.57,17,51,BALI,276,51.03,KAB. BADUNG,220000,Prov. Bali,220401,Kec. Kuta Selatan
1074,031026,Universitas YARSI,,ID,Universitas,3,3,www.yarsi.ac.id,"Menara YARSI, Kav.13 Jl. Letjend Suprapto No.1, RT.10/RW.5 Kelurahan Cempaka Putih Timur, Kecamatan Cempaka Putih, Kota Jakarta Pusat Daerah Khusus Ibukota Jakarta 10510",,28591,9191,116.7,37.51,94550.782,34087.177,365.06,131.61,11,31,DKI JAKARTA,156,31.71,KOTA ADM. JAKARTA PUSAT,010000,Prov. D.K.I. Jakarta,016000,Kota Jakarta Pusat
2099,071072,Universitas Nusantara PGRI Kediri,UN PGRI Kediri,ID,Universitas,7,7,www.unpkediri.ac.id,Jl KH Achmad Dahlan 76 Mojoroto,,14481,8592,65.23,38.7,94475.828,43085.0065,410.76,187.33,15,35,JAWA TIMUR,257,35.71,KOTA KEDIRI,050000,Prov. Jawa Timur,056301,Kec. Mojoroto
832,021001,Universitas Muhammadiyah Palembang,UM PALEMBANG,ID,Universitas,2,2,www.um-palembang.ac.id,Jalan Jenderal Ahmad Yani 13 ULU PLAJU PALEMBANG,,25913,12129,73.83,34.56,94273.4325,41850.885,230.5,102.32,6,16,SUMATERA SELATAN,112,16.71,KOTA PALEMBANG,110000,Prov. Sumatera Selatan,116003,Kec. Seberang Ulu II
8272,091058,Universitas Muhammadiyah Sidenreng Rappang,UMS Rappang,ID,Universitas,9,9,umsrappang.ac.id,,"Universitas yang berada di Indonesia Timur Tepatnya di Kabupaten Sidenreng Rappang, Provinsi Sulawesi Selatan.",10895,7357,91.55,61.82,93534.9525,60773.651,730.74,474.79,27,73,SULAWESI SELATAN,412,73.14,KAB. SIDENRENG RAPPANG,190000,Prov. Sulawesi Selatan,191500,Kab. Sidenreng Rappang
2889,101001,Universitas Bung Hatta,UBH,ID,Universitas,10,10,www.bunghatta.ac.id,Jalan Sumatera Ulak Karang,,29713,14951,128.63,64.72,93437.6675,33346.1775,358,127.76,3,13,SUMATERA BARAT,69,13.71,KOTA PADANG,080000,Prov. Sumatera Barat,086100,Kota Padang
25,061011,Universitas Pekalongan,UNIKAL,ID,Universitas,6,6,www.unikal.ac.id,Jalan Sriwijaya No 3,,6654,4467,47.87,32.14,93234.7955,40174.8945,647.46,278.99,13,33,JAWA TENGAH,221,33.75,KOTA PEKALONGAN,030000,Prov. Jawa Tengah,036400,Kota Pekalongan
1393,041003,Universitas Islam Nusantara,Uninus,ID,Universitas,4,4,uninus.ac.id,Jalan Soekarno-Hatta No. 530,,9114,5054,43.82,24.3,92591.2395,35051.3135,511.55,193.65,12,32,JAWA BARAT,181,32.73,KOTA BANDUNG,020000,Prov. Jawa Barat,026000,Kota Bandung
2906,171019,Universitas Putera Batam,UPB,ID,Universitas,17,,www.upbatam.ac.id,Jl Letjen R Soeprapto Muka Kuning,,13747,8733,104.14,66.16,89938.864,31808.355,795.92,281.49,10,21,KEPULAUAN RIAU,153,21.71,KOTA BATAM,310000,Prov. Kepulauan Riau,316000,Kota Batam
2919,101039,Universitas PGRI Sumatera Barat,UPGRISBA,ID,Universitas,10,10,https://upgrisba.ac.id,,"""Mencerahkan dan Mengispirasi Anak Bangsa""",13919,8999,64.14,41.47,89444.2255,43526.197,412.19,200.58,3,13,SUMATERA BARAT,69,13.71,KOTA PADANG,080000,Prov. Sumatera Barat,086100,Kota Padang
513,001051,Universitas Musamus Merauke,UNMUS,ID,Universitas,14,,www.unmus.ac.id,Jalan Kamizaun Mopah Lama Merauke,"Universitas Musamus Merauke adalah perguruan tinggi negeri di Kota Merauke, Provinsi Papua, yang berdiri pada tanggal 16 Agustus 2006. Universitas ini merupakan peralihan status dari Sekolah Tinggi Teknik Merauke menjadi Universitas Musamus Merauke. Rektor Unmus saat ini adalah Dr.,Drs. Beatus Tambaip, M.A (periode 2021 - 2025)",27647,18846,81.31,55.43,88866.891,41788.137,224.98,105.79,33,91,P A P U A,473,91.01,KAB. MERAUKE,250000,Prov. Papua,250700,Kab. Merauke
16,061003,Universitas 17 Agustus 1945 Semarang,UNTAG Semarang,ID,Universitas,6,6,untagsmg.ac.id,Jalan Pawiyitan Luhur Bendan Dhuwur,,11363,5126,52.36,23.62,88436.5855,40209.2195,421.13,191.47,13,33,JAWA TENGAH,220,33.74,KOTA SEMARANG,030000,Prov. Jawa Tengah,036300,Kota Semarang
524,001060,Universitas Timor,UNIMOR,ID,Universitas,8,,www.unimor.ac.id,Jln. El Tari - Km. 09 Kelurahan Sasi - Kecamatan Kota Kefamenanu Kabupaten TTU,Universitas Timor   Kefamenanu - NTT,12109,7374,41.9,25.52,88029.927,47135.1635,311.06,166.56,19,53,NUSA TENGGARA TIMUR,295,53.03,KAB. TIMOR TENGAH UTARA,240000,Prov. Nusa Tenggara Timur,240403,Kec. Kota Kefamenanu
1428,041040,Universitas Muhammadiyah Sukabumi,UMMI,ID,Universitas,4,4,www.ummi.ac.id,Jalan R. Syamsudin S.H. No 50,,10346,8024,61.95,48.05,87005.2795,50108.4,530.52,305.54,12,32,JAWA BARAT,180,32.72,KOTA SUKABUMI,020000,Prov. Jawa Barat,026200,Kota Sukabumi
2088,071061,Universitas Tribhuwana Tungga Dewi,UNITRI,ID,Universitas,7,7,https://.unitri.ac.id,"Jl Telaga Warna, Tlogomas, Malang",,15221,7788,80.11,40.99,86768.52,32951.613,464,176.21,15,35,JAWA TIMUR,259,35.73,KOTA MALANG,050000,Prov. Jawa Timur,056105,Kec. Lowokwaru
2078,071103,Universitas PGRI Kanjuruhan Malang,Unikama,ID,Universitas,7,7,unikama.ac.id,,,23754,13729,125.68,72.64,86476.471,31266.563,550.81,199.15,15,35,JAWA TIMUR,259,35.73,KOTA MALANG,050000,Prov. Jawa Timur,056100,Kota Malang
543,005007,Politeknik Negeri Lampung,POLINELA,ID,Politeknik,,,www.polinela.ac.id,Jalan Soekarno Hatta No 10 Rajabasa Bandar Lampung,"Politeknik Negeri Lampung adalah pendidikan tinggi vokasi yang berkedudukan di Bandar Lampung, Provinsi Lampung",14999,8182,53.19,29.01,85907.65,40995.437,,,8,18,LAMPUNG,139,18.71,KOTA BANDAR LAMPUNG,120000,Prov. Lampung,126000,Kota Bandar Lampung
842,021010,Universitas Muhammadiyah Bengkulu,UMB,ID,Universitas,2,2,www.umb.ac.id,Jalan Bali Kota Bengkulu 38119,,13990,10448,62.74,46.85,84900.869,38273.29,334.26,150.68,7,17,BENGKULU,125,17.71,KOTA BENGKULU,260000,Prov. Bengkulu,266003,Kec. Teluk Segara
1477,042012,Institut Keguruan dan Ilmu Pendidikan Siliwangi,IKIP Siliwangi,ID,Institut,4,4,ikipsiliwangi.ac.id,Jl Terusan Jenderal Sudirman - Cimahi,Perguruan Tinggi Swasta yang bernaung di bawah Yayasan Kartika Jaya yang melaksanakan pendidikan tinggi dalam bidang keguruan dan ilmu pendidikan,32682,22351,208.17,142.36,84518.664,33186.98,474.82,186.44,12,32,JAWA BARAT,185,32.77,KOTA CIMAHI,020000,Prov. Jawa Barat,026702,Kec. Cimahi Tengah
2428,082010,Institut Teknologi dan Bisnis STIKOM Bali,ITB STIKOM BALI,ID,Institut,8,8,www.stikom-bali.ac.id,Jl. Raya Puputan No. 86 Renon,,16706,10615,77.34,49.14,84260.1085,31731.451,345.33,130.05,17,51,BALI,282,51.71,KOTA DENPASAR,220000,Prov. Bali,226001,Kec. Denpasar Selatan
4428,405017,Poltekkes Kemenkes Malang,POLKESMA,ID,Politeknik,56,,www.poltekkes-malang.ac.id,JL. BESAR IJEN NO 77 C MALANG,,11495,7590,53.47,35.3,83107.5365,46051.6295,415.54,230.26,15,35,JAWA TIMUR,259,35.73,KOTA MALANG,050000,Prov. Jawa Timur,056103,Kec. Klojen
2550,091024,Universitas Muhammadiyah Pare-pare,UMPAR,ID,Universitas,9,9,www.umpar.ac.id,Jalan Jenderal Ahmad Yani KM 6,,17710,9339,85.14,44.9,82997.874,35970.683,364.03,157.77,27,73,SULAWESI SELATAN,421,73.72,KOTA PARE PARE,190000,Prov. Sulawesi Selatan,196103,Kec. Soreang
1089,031044,Universitas Al-Azhar Indonesia,UAI,ID,Universitas,3,3,www.uai.ac.id,Komplek Mesjid Agung Al Azhar Jl Sisingamangaraja,,14160,7389,83.29,43.46,82710.071,37761.065,472.63,215.78,11,31,DKI JAKARTA,159,31.74,KOTA ADM. JAKARTA SELATAN,010000,Prov. D.K.I. Jakarta,016300,Kota Jakarta Selatan
11,002008,Institut Seni Indonesia Surakarta,ISI Surakarta,ID,Institut,,,www.isi-ska.ac.id,"Jl Ki Hajar Dewantara No 19 Kentingan, Jebres",,7553,4666,29.39,18.16,82383.7445,38428.6935,,,13,33,JAWA TENGAH,218,33.72,KOTA SURAKARTA,030000,Prov. Jawa Tengah,036100,Kota Surakarta
24,061030,Universitas Sains Alqur an,UNSIQ Wonosobo,ID,Universitas,6,6,www.unsiq.ac.id,Jalan Raya Kalibeber Km 3 Mojotengah,"Transformatif, Humanis dan Qur'ani",10538,7011,49.94,33.23,82142.1795,37511.749,398.75,182.1,13,33,JAWA TENGAH,194,33.07,KAB. WONOSOBO,030000,Prov. Jawa Tengah,030711,Kec. Mojotengah
1470,042013,Institut Pendidikan Indonesia Garut,IPI Garut,ID,Institut,4,4,https://www.institutpendidikan.ac.id,Jalan Pahlawan Sukagalih No 32 Tarogong - Garut,Institut Pendidikan Indonesia (IPI) Garut was formerly STKIP Garut,6428,4452,63.64,44.08,81425.9985,51556.8105,646.24,409.18,12,32,JAWA BARAT,165,32.05,KAB. GARUT,020000,Prov. Jawa Barat,021140,Kec. Tarogong Kidul
1891,052006,Institut Teknologi Nasional Yogyakarta,ITNY,ID,Institut,5,5,itny.ac.id,"Jalan Babarsari, Caturtunggal, Depok, Sleman, Yogyakarta","Institut Teknologi Nasional Yogyakarta (ITNY) adalah Perguruan Tinggi yang diselenggarakan oleh Yayasan Pendidikan Teknologi Nasional Yogyakarta (YPTN), sebuah yayasan yang didirikan oleh para mantan Tentara Pelajar (TNI Ã¯Â¿Â½ AD Be-XVII) dengan Akta Notaris Raden Mas Soerjanto Partaningrat, S.H, Nomor 24 tanggal 17 Maret 1972.",16562,6575,163.98,65.1,81276.858,24319.0525,781.51,233.84,14,34,DAERAH ISTIMEWA YOGYAKARTA,226,34.04,KAB. SLEMAN,040000,Prov. D.I. Yogyakarta,046000,Kota Yogyakarta
8244550,171040,Universitas Hang Tuah Pekanbaru,,ID,Universitas,17,,https://htp.ac.id,,"Visi  UHTP    Terwujudnya Universitas Unggul dan menghasilkan lulusan sesuai kompetensi yang mampu bersaing ditingkat Nasional tahun 2036    Misi UHTP    Melaksanakan proses pembelajaran yang berkualitas baik pada tenaga pendidik dan mahasiswa agar memiliki daya saing yang tinggi;  Melaksanakan penelitian yang berkualitas, inovatif dan teruji sesuai kompetensi keilmuan;  Melaksanakan pengabdian masyarakat sebagai implementasi hasil penelitian dan kepedulian lainnya / melaksanakan pengabdian masyarakat berbasis karya ilmiah civitas akademika baik terstruktur maupun insidentil;  Melakukan Kerjasama dengan berbagai stakeholder seperti pemerintah, swasta, PT dan instansi terkait dalam menunjang kompetensi lulusan;",11409,8729,85.78,65.63,80418.2595,42420.7795,566.33,298.74,4,14,RIAU,86,14.71,KOTA PEKANBARU,090000,Prov. Riau,096000,Kota Pekanbaru
190,201021,Universitas Islam Negeri Raden Mas Said Surakarta,UIN SURAKARTA,ID,Universitas,55,,https://uinsaid.ac.id,Jalan Pandawa Pucangan Kecamatan Kartasura Kabupaten Sukoharjo Propinsi Jawa Tengah No. telp (0271)781516 Fax: (0271)782774,,20757,14148,57.02,38.87,79411.194,39271.402,219.37,108.48,13,33,JAWA TENGAH,198,33.11,KAB. SUKOHARJO,030000,Prov. Jawa Tengah,031100,Kab. Sukoharjo
4431,405020,Poltekkes Kemenkes Kupang,Poltekkes Kupang,ID,Politeknik,56,,www.poltekkeskupang.ac.id,Jln. Piet A. Tallo-Liliba-Kupang-NTT,,7169,4460,38.13,23.72,79057.621,46432.6745,444.14,260.86,19,53,NUSA TENGGARA TIMUR,314,53.71,KOTA KUPANG,240000,Prov. Nusa Tenggara Timur,246000,Kota Kupang
1876,051011,Universitas Kristen Duta Wacana,UKDW,ID,Universitas,5,5,www.ukdw.ac.id,Jalan Dr Wahidin 5-19,,18035,9027,100.75,50.43,78638.9305,28622.816,444.29,161.71,14,34,DAERAH ISTIMEWA YOGYAKARTA,227,34.71,KOTA YOGYAKARTA,040000,Prov. D.I. Yogyakarta,046006,Kec. Gondokusuman
552,005015,Politeknik Negeri Banjarmasin,Poliban,ID,Politeknik,,,www.poliban.ac.id,Jalan Brigjen H Hasan Basry Komplek Unlam,,6308,3855.5,29.9,18.27,78596.0765,41985.3295,396.95,212.05,22,63,KALIMANTAN SELATAN,354,63.71,KOTA BANJARMASIN,150000,Prov. Kalimantan Selatan,156000,Kota Banjarmasin
201,201010,Universitas Islam Negeri Walisongo Semarang,UIN Walisongo,ID,Universitas,55,,https://walisongo.ac.id,O,,28958,17154,48.67,28.83,77940.27,40140.71,425.9,219.35,13,33,JAWA TENGAH,220,33.74,KOTA SEMARANG,030000,Prov. Jawa Tengah,036300,Kota Semarang
1452,042002,Institut Teknologi Nasional Bandung,ITENAS,ID,Institut,4,4,www.itenas.ac.id,Jalan PHH Mustapha No 23,,28762,11535,121.87,48.88,77866.313,28768.769,350.75,129.59,12,32,JAWA BARAT,181,32.73,KOTA BANDUNG,020000,Prov. Jawa Barat,026000,Kota Bandung
1412,041024,Universitas Garut,Uniga,ID,Universitas,4,4,https://uniga.ac.id,Jalan Raya Samarang No. 52.A Tarogong Kidul,,12957,8989,53.76,37.3,77770.6485,40543.344,293.47,152.99,12,32,JAWA BARAT,165,32.05,KAB. GARUT,020000,Prov. Jawa Barat,021140,Kec. Tarogong Kidul
2381,151001,Universitas Katolik Widya Mandira Kupang,UNWIRA,ID,Universitas,15,15,www.unwira.ac.id,Kampus Merdeka  : Jl Jend Achmad Yani No 50-52  Kelurahan Merdeka,"Universitas Katolik Widya Mandira, disingkat Unwira, lahir dari rahim Gereja Katolik Nusa Tenggara dan Kongregasi Serikat Sabda Allah (SVD). Ia lahir dari keprihatinan terhadap masih sangat terbatasnya wadah bagi pengembangan kualitas awam Katolik NTT, khususnya lewat pendidikan tinggi, dan kenyataan kecilnya jumlah lulusan Sekolah Menengah di NTT yang mempunyai akses ke perguruan tinggi yang bermutu di pulau Jawa dan Bali. Nama Widya Mandira, yang berarti ""Menara Ilmu Pengetahuan"", dicetuskan pertama kali oleh almarhum P.Dr. Van Trier, SVD, pada tahun 1958 berkenaan dengan rencana Pembukaan Universitas Katolik di Ende - Flores waktu itu. Rencana ini kemudian batal dilaksanakan.",5914,3944.5,27.51,18.35,77635.312,44117.672,326.2,185.37,19,53,NUSA TENGGARA TIMUR,314,53.71,KOTA KUPANG,240000,Prov. Nusa Tenggara Timur,246006,Kec. Kota Lama
844,021012,Universitas Bandar Lampung,UBL,ID,Universitas,2,2,www.ubl.ac.id,Jalan ZA Pagar Alam No 26 Labuhan Ratu,Universitas Bandar Lampung (UBL) merupakan salah satu perguruan tinggi swasta terbesar di Provinsi Lampung yang terletak di Kota Bandar Lampung. Universitas ini berdiri pada 17 Januari 1984 dan dikelola oleh Yayasan Administrasi Lampung (YAL,15129,6632,92.82,40.69,77160.2845,25478.084,543.38,179.42,8,18,LAMPUNG,139,18.71,KOTA BANDAR LAMPUNG,120000,Prov. Lampung,126000,Kota Bandar Lampung
4820,071094,Universitas Nurul Jadid,UNUJA,ID,Universitas,7,7,https://www.unuja.ac.id,"PP Nurul Jadid Pox Box 1, Karanganyar, Paiton","Paiton Probolinggo Jawa Timur,  Kampus Berkeadaban (Civilized University)",12941,8525,65.03,42.84,76459.5755,49630.176,439.42,285.23,15,35,JAWA TIMUR,240,35.13,KAB. PROBOLINGGO,050000,Prov. Jawa Timur,052013,Kec. Paiton
2900,101012,Universitas Putra Indonesia Yptk Padang,upiyptk,ID,Universitas,10,10,www.upiyptk.ac.id,"Jl Raya Lubuk Begalung, Padang, Sumatera Barat",Melangkah Lebih Maju,26767,16674,67.42,42,76220.7285,34157.18,186.82,83.72,3,13,SUMATERA BARAT,69,13.71,KOTA PADANG,080000,Prov. Sumatera Barat,086100,Kota Padang
3542,202038,Institut Agama Islam Negeri ParePare,IAIN PAREPARE,ID,Institut,55,,www.iainpare.ac.id,,Institut Agama Islam Negeri Parepare,9274,6122,39.63,26.16,76034.0015,45692.3225,347.19,208.64,27,73,SULAWESI SELATAN,421,73.72,KOTA PARE PARE,190000,Prov. Sulawesi Selatan,196100,Kota Pare-Pare
8258,011050,Universitas HKBP Nommensen Pematangsiantar,UHKBPNP,ID,Universitas,1,1,www.uhnp.ac.id,Jl. Sangnaualuh no 4. Pematangsiantar Kel. Siopat Suhu,,3090,2302,29.43,21.92,75954.903,44907.786,579.81,342.81,2,12,SUMATERA UTARA,50,12.72,KOTA PEMATANGSIANTAR,070000,Prov. Sumatera Utara,076305,Kec. Siantar Timur
2423,151016,Universitas Katolik Indonesia Santu Paulus Ruteng,Unika Santu Paulus,ID,Universitas,15,15,www.unikastpaulus.ac.id,Jl. Jenderal A. Yani No. 10,"Universitas Katolik Indonesia Santu Paulus Ruteng adalah sebuah Perguruan Tinggi Swasta.   PT ini terletak di Ruteng, Flores Provinsi Nusa Tenggara Timur.  Saat ini PT memiliki 4 fakultas yakni: FKIP, FIKes, FPP dan FT",11692,8366,63.2,45.22,75943.049,25038.715,379.72,125.19,19,53,NUSA TENGGARA TIMUR,302,53.10,KAB. MANGGARAI,240000,Prov. Nusa Tenggara Timur,241111,Kec. Langke Rembong
564,005029,Politeknik Negeri Batam,POLIBATAM,ID,Politeknik,,,www.polibatam.ac.id,"Kampus Politeknik Negeri Batam   Parkway Street, Batam Center",,25726,10459,129.28,52.56,75534.9775,27091.028,317.37,113.83,10,21,KEPULAUAN RIAU,153,21.71,KOTA BATAM,310000,Prov. Kepulauan Riau,316012,Kec. Batam Kota
1917,051025,Universitas Jenderal Achmad Yani Yogyakarta,UNJAYA,ID,Universitas,5,5,www.unjaya.ac.id,,Universitas Jenderal Achmad Yani Yogyakarta SK Kemenristekdikti 2 Februari 2018,8498,5729,63.89,43.08,75303.7575,43796.338,515.78,299.97,14,34,DAERAH ISTIMEWA YOGYAKARTA,227,34.71,KOTA YOGYAKARTA,040000,Prov. D.I. Yogyakarta,040200,Kab. Sleman
84,061016,Universitas Veteran Bangun Nusantara,Univet Bantara,ID,Universitas,6,6,univetbantara.ac.id,Jl Letjen Sujono Humardani No 1 Jombor,The Smart Choice University,8921,6538,63.72,46.7,75271.082,34146.57,461.79,209.49,13,33,JAWA TENGAH,198,33.11,KAB. SUKOHARJO,030000,Prov. Jawa Tengah,031104,Kec. Sukoharjo
